product,rating,rating count,price,product url
Pioneer Camp Men's Winter Coats Water-Repellent Windproof Thicken Parkas Long Hooded Padded Puffer Jacket  ,4.5 out of 5 stars,531  ,139.99,https://amazon.com/Pioneer-Camp-Water-Repellent-Windproof-Thicken/dp/B07YP64YTS/ref=sr_1_176?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-176
Arctix Women's Daybreak Insulated Jacket  ,4.5 out of 5 stars,303  ,109.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06940513OD2NLOUL034E&url=%2FArctix-Daybreak-Insulated-Amethyst-Melange%2Fdp%2FB082YMQ8NN%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-177-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_mtf
"Jack Wolfskin Womens Lakeside Jacket W, Dusty Grey, S  ",4.4 out of 5 stars,5  ,48.02,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0606428NX9A4Y3EW2XJ&url=%2FJack-Wolfskin-Lakeside-Mosquito-Proof-Protection%2Fdp%2FB07K3RF4G1%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-178-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_mtf
Jack Wolfskin Women's Norrland 3in1 W  ,4.3 out of 5 stars,30  ,137.83,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0652411K4RMEDUAG54P&url=%2FJack-Wolfskin-Womens-Norrland-3in1%2Fdp%2FB087DJW877%2Fref%3Dsr_1_179_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-179-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_mtf
Jack Wolfskin Women's 365 Hideaway Down Jacket W  ,4.5 out of 5 stars,5  ,199.95,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06664952UA49RQTEWE56&url=%2FJack-Wolfskin-Womens-Hideaway-Vibrant%2Fdp%2FB087D3LX8S%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1664958383%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-180-spons%26psc%3D1&qualifier=1664958383&id=6784171653624249&widgetName=sp_mtf
Amazon Essentials Men's Longer-Length Heavyweight Hooded Puffer Jacket  ,4.3 out of 5 stars,222  ,65.8,https://amazon.com/Amazon-Essentials-Longer-Length-Heavyweight-Hooded/dp/B08S7QN53V/ref=sr_1_181?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-181
"Columbia Men’s Glennaker Sherpa Lined Rain Jacket, Waterproof  ",4.7 out of 5 stars,"1,704  ",110.0,https://amazon.com/Columbia-Glennaker-Sherpa-Jacket-X-Large/dp/B07KCD71PS/ref=sr_1_182?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-182
Columbia boys Alpine Action ii Jacket  ,4.7 out of 5 stars,386  ,90.0,https://amazon.com/Columbia-Alpine-Action-Ii-Jacket-Heather/dp/B07J9KBSQ2/ref=sr_1_183?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-183
GUESS mens Mid-weight Puffer Jacket With Removable Hood  ,4.6 out of 5 stars,"1,419  ",90.0,https://amazon.com/GUESS-Weight-Puffer-Jacket-Medium/dp/B07SY2Z5DX/ref=sr_1_185?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-185
Amazon Essentials Men's Full-Zip Polar Fleece Jacket  ,4.5 out of 5 stars,"31,106  ",29.2,https://amazon.com/Amazon-Essentials-Full-Zip-Fleece-Jacket/dp/B073G9N87Y/ref=sr_1_186?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-186
"Marmot Women's Essential Lightweight, Waterproof, Gore-tex Jacket  ",4.4 out of 5 stars,64  ,230.0,https://amazon.com/Marmot-Essential-Lightweight-Waterproof-Gore-Tex/dp/B081LBFXFP/ref=sr_1_187?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-187
Columbia Women's Kruser Ridge Ii Softshell  ,4.7 out of 5 stars,"1,503  ",89.99,https://amazon.com/Columbia-Womens-Kruser-Ridge-Softshell/dp/B071W9291D/ref=sr_1_188?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-188
Columbia Men's Lhotse Iii Interchange Jacket  ,4.3 out of 5 stars,114  ,240.0,https://amazon.com/Columbia-Mens-Lhotse-Interchange-Jacket/dp/B0814BQNJQ/ref=sr_1_189?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-189
Columbia Women's Powder Lite Hooded Jacket  ,4.6 out of 5 stars,"1,554  ",109.99,https://amazon.com/Columbia-Womens-Powder-Hooded-Jacket/dp/B07JCFC3DM/ref=sr_1_190?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-190
SkiGear Girls Jackalope Insulated Winter Jacket  ,4.4 out of 5 stars,18  ,50.14,https://amazon.com/SkiGear-Jackalope-Insulated-Winter-Fuchsia/dp/B089CNPKHH/ref=sr_1_191?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-191
D-61242DN Diamond Quilted Nylon Dark Navy Jacket  ,4.5 out of 5 stars,489  ,58.18,https://amazon.com/Dickies-Big-Tall-Diamond-Quilted-Jacket/dp/B001IW1GQG/ref=sr_1_192?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-192
Columbia Women's Powder Lite Jacket  ,4.5 out of 5 stars,"1,059  ",99.38,https://amazon.com/Columbia-Womens-Powder-Jacket-Black/dp/B07JC2LPW5/ref=sr_1_193?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-193
Arctix Kids Dancing Bear Insulated Snow Suit  ,4.7 out of 5 stars,"1,949  ",74.99,https://amazon.com/Arctix-Unisex-Dancing-Insulated-Bluenight/dp/B07L4K9Z16/ref=sr_1_194?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-194
Columbia Men's Pike Lake Hooded Jacket  ,4.7 out of 5 stars,391  ,230.0,https://amazon.com/Columbia-Hooded-Jacket-Black-X-Large/dp/B07JBZ5YBZ/ref=sr_1_195?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-195
Columbia Women's Lake 22 Down Long Hooded Jacket  ,4.4 out of 5 stars,67  ,140.0,https://amazon.com/Columbia-Lake-Hooded-Jacket-Nocturnal/dp/B07M9L42JX/ref=sr_1_196?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-196
Columbia Women's Copper Crest Long Jacket  ,4.5 out of 5 stars,786  ,138.45,https://amazon.com/Columbia-Womens-Copper-Jacket-Medium/dp/B0814C63VP/ref=sr_1_197?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-197
Carhartt Men's Full Swing Relaxed Fit Washed Duck Insulated Traditional Coat  ,4.8 out of 5 stars,931  ,149.99,https://amazon.com/Carhartt-Swing-Traditional-Brown-Medium/dp/B07F91MBNY/ref=sr_1_198?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-198
Tommy Hilfiger Men's Arctic Cloth Quilted Snorkel Bomber Jacket  ,4.7 out of 5 stars,"1,324  ",90.44,https://amazon.com/Tommy-Hilfiger-Quilted-Snorkel-Heather/dp/B07XLTSN82/ref=sr_1_199?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-199
"Marmot Men's Stockholm Down Puffer Jacket, Fill Power 700  ",4.4 out of 5 stars,615  ,275.0,https://amazon.com/Marmot-Stockholm-Puffer-Jacket-Power/dp/B000ASGYX4/ref=sr_1_200?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-200
Columbia Men's Delta Ridge Down Jacket  ,4.7 out of 5 stars,"1,401  ",135.37,https://amazon.com/Columbia-Delta-Ridge-Jacket-Black/dp/B07JCC149R/ref=sr_1_201?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-201
Carhartt Men's Sandstone Active Jacket  ,4.7 out of 5 stars,"5,236  ",99.99,https://amazon.com/Carhartt-Sandstone-Active-Jacket-2X-Large/dp/B0027BFDMA/ref=sr_1_202?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-202
Columbia Boys Winter District™ Jacket  ,4.6 out of 5 stars,107  ,81.99,https://amazon.com/Columbia-Winter-District-Jacket-Jasper/dp/B08MQJWNH1/ref=sr_1_204?keywords=winter+jacket&qid=1664958383&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-204
